tarsus back animal dam fosternest hatchdate sex
0.227587711277149 -0.192065584703867 R187108 R187513 G1902 -0.427981422845288 Male
0.379008060764881 -2.02840514255453 R187750 R187000 G1802 1.38796317950558 UNK
0.0761673617894172 -0.698689751659473 R187452 R187598 G1602 0.0908598921121026 Fem
0.0761673617894172 0.0520520077848846 R187445 R187918 G1302 0.350280549590798 Fem
0.833269109228067 1.14639147180671 R187435 R187914 G1202 0.350280549590798 Fem
-0.680934385649233 0.260792559437225 R187632 R187957 G702 1.12854252202688 Male
0.379008060764881 -0.715623911170884 R187425 R187955 G602 0.350280549590798 Male
-0.5295140361615 0.364559945901246 R187099 R187552 G502 -0.687402080323984 Male
-0.0752529876983095 0.559507027963363 R187087 R187535 G102 -0.687402080323984 Male
0.530428410252608 -0.689577514688272 R187012 R187527 H3602 -1.46566405276007 Male
0.9846894587158 0.345912273117716 R187322 R187595 H3202 -0.168560765366593 Fem
0.68184875974034 -0.261024876916885 R187419 R187925 H3102 0.350280549590798 Fem
0.379008060764881 -1.03024158042448 R187010 R187001 H2602 -0.946822737802679 Male
-0.378093686673768 -0.213167085291924 R187995 R186918 H2502 2.42564580942036 Male
0.227587711277149 -0.767599087992537 R187741 R187637 H1802 0.869121864548189 Male
0.0761673617894172 -0.94546443719107 R187315 K983388 H1302 -0.168560765366593 Male
0.227587711277149 0.271541822918711 R187301 Fem20 H1102 -0.168560765366593 Male
0.68184875974034 -1.00869960514826 R187070 R187086 H502 -0.687402080323984 Male
0.833269109228067 -0.266154722467391 R187008 R187009 H102 -0.946822737802679 Male
-1.13519543411242 -0.607244288219856 R187627 R187926 G402 0.350280549590798 Fem
1.13610980820353 -0.695356736195409 R187631 R187926 G402 0.350280549590798 Male
0.227587711277149 -1.34852238371087 R187629 R187926 G402 0.350280549590798 Male
0.379008060764881 -1.59111436107553 R187628 R187926 G402 0.350280549590798 Fem
-0.5295140361615 0.750577173353556 R187626 R187926 G402 0.350280549590798 Male
-0.83235473513696 -0.75069888182388 R187625 R187926 G402 0.350280549590798 Male
0.833269109228067 0.215959068542399 R187660 R187951 F2502 0.609701207069493 UNK
0.0761673617894172 -0.0633251190319427 R187624 R187926 G402 0.350280549590798 Male
0.68184875974034 -0.175789877141824 R187659 R187951 F2502 0.609701207069493 Male
0.227587711277149 -1.5113510690814 R187623 R187926 G402 0.350280549590798 UNK
0.227587711277149 0.20550739626465 R046117 R187517 C2202 -1.98450536771746 Male
-1.13519543411242 -0.873393028558223 R187216 R187399 B2502 -0.687402080323984 Fem
0.227587711277149 1.93703615062572 R187682 R187927 D402 0.609701207069493 UNK
0.227587711277149 1.88824368791064 R187658 R187951 F2502 0.609701207069493 Fem
-0.680934385649233 -1.13102854321067 R187622 R187926 G402 0.350280549590798 Male
-1.43803613308788 -0.0246643835674679 R187336 R187562 A602 -0.427981422845288 Male
0.0761673617894172 -0.671285837753124 R187816 R186910 A1202 2.16622515194167 UNK
-1.58945648257561 -0.567434575616117 R187601 R187598 A1602 0.0908598921121026 Fem
0.530428410252608 0.358702318314442 R046156 R187518 A2602 -1.46566405276007 Male
0.0761673617894172 0.205322012217978 R046116 R187517 C2202 -1.98450536771746 Male
1.06039963345967 0.79316606060913 R187217 R187399 B2502 -0.687402080323984 Male
-0.0752529876983095 -0.545340482309296 R187236 R187239 B202 -0.168560765366593 Fem
0.530428410252608 0.791804602342462 R187681 R187927 D402 0.609701207069493 Fem
-1.13519543411242 -0.410564357675889 R187657 R187951 F2502 0.609701207069493 Fem
-1.13519543411242 0.924214654625616 R187469 R187931 G2202 0.350280549590798 Fem
-0.83235473513696 -0.7916631604211 R187621 R187926 G402 0.350280549590798 Fem
-0.0752529876983095 0.844311831634846 R187561 R187001 H102 -0.946822737802679 Male
-1.43803613308788 -0.917920057321219 R187342 R187562 A602 -0.427981422845288 Male
-2.0437175310388 -0.103442601702454 R187815 R186910 A1202 2.16622515194167 Fem
-0.378093686673768 -1.47368210368298 R187500 R187598 A1602 0.0908598921121026 Fem
0.68184875974034 -0.801349680562787 R046154 R187518 A2602 -1.46566405276007 Male
-0.226673337186042 -1.61151744792972 R187227 R187552 C2602 -0.687402080323984 Male
1.43895050717899 -0.258528145339688 R046115 R187517 C2202 -1.98450536771746 Male
-0.680934385649233 0.399736620486756 R046119 R187398 C602 -1.98450536771746 Male
1.59037085666672 -0.191732746062684 R187731 R187936 C202 0.609701207069493 Male
0.379008060764881 1.65786875881847 R187213 R187399 B2502 -0.687402080323984 Male
0.227587711277149 -1.34620352633858 R187235 R187239 B202 -0.168560765366593 Male
-0.226673337186042 1.46422660100339 R187679 R187927 D402 0.609701207069493 Fem
-1.13519543411242 1.79944511935952 R187665 R187932 D202 0.350280549590798 Fem
0.0761673617894172 -0.160013543427202 R046178 R187516 D102 -1.46566405276007 Fem
-1.28661578360015 -0.84614739626332 R187779 R187948 E1702 1.12854252202688 Fem
-0.5295140361615 0.32175584060994 R187773 R187961 E1302 1.38796317950558 Male
-1.13519543411242 1.99594055795187 R187587 R187166 E1102 -0.427981422845288 Male
-0.983775084624691 -0.906355971592422 R187586 R187588 E702 -0.427981422845288 Male
-0.378093686673768 0.61490239475822 R187656 R187951 F2502 0.609701207069493 Fem
1.13610980820353 0.160853928331292 R187143 R187559 F2102 -0.687402080323984 Fem
1.89321155564218 -0.321100868397053 R187040 R187030 F1702 -0.946822737802679 Male
0.530428410252608 -1.37102277760032 R187122 R187592 F902 -0.427981422845288 Male
0.227587711277149 -0.0801453572579808 R187644 R187941 F202 0.609701207069493 Fem
-0.0752529876983095 0.43589710908244 R187468 R187931 G2202 0.350280549590798 Male
-0.0752529876983095 -1.36643870314445 R187757 R186902 G1802 1.38796317950558 Male
-0.5295140361615 0.0683712077422854 R187433 R187914 G602 0.350280549590798 Fem
-0.0752529876983095 -0.468227206369548 R187620 R187926 G402 0.350280549590798 Male
0.68184875974034 0.886786857984999 R187090 R187086 G102 -0.687402080323984 Fem
1.13610980820353 1.73673115811448 R187596 R187553 H3202 -0.168560765366593 Male
0.227587711277149 -0.12719763729146 R187997 R186917 H2502 2.42564580942036 Male
0.530428410252608 1.40187878839441 R187318 Fem20 H1302 -0.168560765366593 Male
-0.226673337186042 0.689536804521469 R187007 R187001 H102 -0.946822737802679 Fem
0.227587711277149 -0.545789236466032 R187392 R187566 A102 -0.427981422845288 Fem
-0.0752529876983095 -0.340957772733708 R187374 R187539 A302 -0.427981422845288 Male
-2.49797857950199 -0.942305324645647 R187340 R187562 A602 -0.427981422845288 Male
-2.49797857950199 -0.238791883885134 R187364 R187563 A1002 -0.427981422845288 Fem
0.530428410252608 -0.309683507364401 R187814 R186910 A1202 2.16622515194167 Male
-0.983775084624691 -0.255915139830738 R187499 R187598 A1602 0.0908598921121026 Fem
-0.983775084624691 0.761371180649442 R187069 R187527 A1802 -1.46566405276007 Male
0.379008060764881 1.04456558603993 R046149 P322402 A2202 -1.46566405276007 Male
-0.680934385649233 0.553791094828815 R187606 R187569 A22B02 -0.168560765366593 Male
-1.74087683206334 -0.153277561111941 R187382 R187568 A2302 -0.427981422845288 Fem
-1.13519543411242 0.369044816134614 R046160 R187518 A2602 -1.46566405276007 Fem
0.9846894587158 -1.60452209576027 R187225 R187552 C2602 -0.687402080323984 Male
-1.43803613308788 0.663733424725837 R187418 R187595 C2402 -0.168560765366593 Male
0.833269109228067 0.111200501767853 R187410 R187594 C2302 0.350280549590798 Male
0.9846894587158 0.51797590778172 R046114 R187517 C2202 -1.98450536771746 Fem
0.0761673617894172 -0.8755276674851 R187555 R187531 C1302 -0.946822737802679 Male
-1.28661578360015 -0.662070517420874 R046129 R187398 C602 -1.98450536771746 Male
0.0761673617894172 -0.293008890951406 R187729 R187936 C202 0.609701207069493 Fem
2.04463190512991 -0.485678251762321 R187832 R186908 B1702 1.90680449446297 Male
-0.226673337186042 2.27059974437192 R187842 R187000 B1402 1.38796317950558 UNK
-2.80081927847745 0.91168680239443 R187852 R186912 B1102 2.16622515194167 Fem
0.9846894587158 0.767157290031949 R187248 Fem3 B1002 -0.427981422845288 Male
1.43895050717899 -0.0874281287667244 R187233 R187239 B202 -0.168560765366593 Fem
-1.13519543411242 0.0338195336793369 R187268 R187545 D902 -0.427981422845288 Male
0.9846894587158 1.99625752870296 R187052 R187540 D602 -1.20624339528137 Male
-1.28661578360015 -0.0526868169261758 R187671 R187932 D202 0.350280549590798 Fem
0.227587711277149 -2.20588361951866 R046177 R187516 D102 -1.46566405276007 Fem
-0.0752529876983095 -1.13995435673669 R187782 R187948 E1702 1.12854252202688 Fem
0.379008060764881 1.65185660404391 R046187 R187524 E1402 -1.46566405276007 Male
0.379008060764881 0.639345077243812 R187768 R187961 E1302 1.38796317950558 UNK
0.833269109228067 -0.812737032564842 R187194 R187579 E1202 -0.427981422845288 Male
0.379008060764881 1.17628694621701 R187175 R187166 E1102 -0.427981422845288 Male
-2.34655823001426 -0.906629545157365 R187873 R186907 E1002 1.90680449446297 Fem
-0.83235473513696 0.0363251068015432 R187184 R187588 E702 -0.427981422845288 Fem
0.0761673617894172 0.535083343474512 R187477 R187945 E302 0.350280549590798 Fem
0.0761673617894172 1.25663963473755 R187655 R187951 F2502 0.609701207069493 Fem
1.13610980820353 -1.38870547921187 R187164 R187155 F2402 -0.427981422845288 Male
0.9846894587158 0.462395334086588 R187141 R187559 F2102 -0.687402080323984 Male
-1.74087683206334 -0.582569564949724 R187153 R187557 F1902 -0.687402080323984 UNK
1.28753015769126 0.135606240060629 R187037 R187030 F1702 -0.946822737802679 Fem
-0.0752529876983095 -0.129887788161796 R187888 R187964 F1502 1.64738383698428 Fem
1.59037085666672 0.450732573910282 R187120 R187592 F902 -0.427981422845288 Male
0.9846894587158 1.6297169727425 R187646 R187941 F202 0.609701207069493 Male
-0.0752529876983095 -0.0503308877793446 R187467 R187931 G2202 0.350280549590798 Fem
-1.43803613308788 -0.904425082364071 R187756 R186902 G1802 1.38796317950558 Fem
-0.83235473513696 -0.797757924683368 R187460 R187916 G1602 0.0908598921121026 Fem
0.9846894587158 -1.48656617704089 R187443 R187955 G1202 0.350280549590798 Male
0.833269109228067 -0.448978420292548 R187431 R187914 G602 0.350280549590798 Male
0.0761673617894172 -0.262321371172556 R187619 R187926 G402 0.350280549590798 Fem
0.227587711277149 0.741066631688126 R187097 R187086 G102 -0.687402080323984 Fem
-0.302383511929908 1.3077386775617 R187019 R187515 H3602 -1.20624339528137 Fem
-0.983775084624691 -0.535963297271917 R187330 R187553 H3202 -0.168560765366593 UNK
-0.378093686673768 -0.293059986769841 R187994 R186917 H2502 2.42564580942036 Fem
-0.226673337186042 -0.340237018086198 R187316 Fem20 H1302 -0.168560765366593 Male
-0.226673337186042 -0.858780091737963 R187310 K983388 H1102 -0.168560765366593 Fem
0.68184875974034 -1.10542412264753 R187072 R187535 H502 -0.687402080323984 Male
-1.13519543411242 0.563620992081228 R187006 R187001 H102 -0.946822737802679 Male
0.379008060764881 -0.332456364146063 R187390 R187566 A102 -0.427981422845288 Fem
-1.13519543411242 1.11151623735538 R187372 R187539 A302 -0.427981422845288 Fem
-1.28661578360015 0.70295260310921 R187912 R187343 A502 -0.168560765366593 Male
-2.49797857950199 0.104358054115423 R187339 R187562 A602 -0.427981422845288 Fem
-1.74087683206334 0.395835680743931 R187361 R187563 A1002 -0.427981422845288 Fem
-0.83235473513696 -0.211303469900861 R187813 R186910 A1202 2.16622515194167 UNK
-0.680934385649233 0.140814509604949 R187498 R187598 A1602 0.0908598921121026 Male
0.454718235508742 0.709927540573154 R187068 R187527 A1802 -1.46566405276007 Fem
-1.13519543411242 -0.301027191780826 R046148 P322402 A2202 -1.46566405276007 Fem
-0.983775084624691 -0.365703297233556 R187608 R187569 A22B02 -0.168560765366593 Fem
-0.226673337186042 -1.50296622336742 R187381 R187568 A2302 -0.427981422845288 Fem
0.379008060764881 1.71905214552694 R046159 R187518 A2602 -1.46566405276007 Male
-0.680934385649233 -2.39680821104405 R187223 R187552 C2602 -0.687402080323984 Fem
-1.13519543411242 -0.979696935293758 R187406 R187594 C2302 0.350280549590798 Fem
0.0761673617894172 1.33784052537125 R046113 R187517 C2202 -1.98450536771746 Fem
-0.5295140361615 -0.582331565924072 R187510 R187400 C1902 -0.427981422845288 Fem
-0.226673337186042 0.949078031977156 R187029 R187531 C1302 -0.946822737802679 Male
0.379008060764881 0.36622420760871 R046127 R187398 C602 -1.98450536771746 Fem
0.0761673617894172 2.17165437921339 R187730 R187936 C202 0.609701207069493 Fem
0.530428410252608 -0.449256549270228 R187211 R187399 B2502 -0.687402080323984 Fem
0.833269109228067 -0.739491831861609 R187059 R187521 B2202 -0.946822737802679 Fem
0.9846894587158 0.783992782995268 R187831 R186908 B1702 1.90680449446297 Male
0.68184875974034 0.0335689693870796 R187823 R187824 B1602 1.90680449446297 Male
-0.226673337186042 0.651720160130511 R187841 R187000 B1402 1.38796317950558 Fem
0.530428410252608 0.487534731776112 R187704 R187947 B1202 0.869121864548189 Male
-2.49797857950199 -1.180149422914 R187851 R186912 B1102 2.16622515194167 Fem
-0.378093686673768 -0.458812062603292 R187247 Fem3 B1002 -0.427981422845288 Male
-0.680934385649233 -0.875771811439901 R187695 R187958 B902 1.12854252202688 Fem
0.530428410252608 0.729047843330505 R187970 R186918 B702 2.42564580942036 Male
-0.0752529876983095 1.33617412534298 R187490 R187590 B502 0.0908598921121026 Male
1.13610980820353 -0.806683993067235 R187232 R187239 B202 -0.168560765366593 Male
-2.19513788052653 0.220946004615472 R187282 R187548 D1202 -0.168560765366593 Fem
-1.13519543411242 -1.1331829659222 R187258 R187546 D1002 -0.427981422845288 Fem
-1.13519543411242 -1.03515899029719 R187265 R187545 D902 -0.427981422845288 Fem
0.908979283971933 1.61585068027741 R187051 R187540 D602 -1.20624339528137 Fem
0.833269109228067 2.04306011096615 R187677 R187927 D402 0.609701207069493 Male
-0.0752529876983095 0.831244270166924 R187667 R187932 D202 0.350280549590798 Fem
-0.983775084624691 0.865212111147873 R046176 R187516 D102 -1.46566405276007 Fem
0.379008060764881 -0.177180846252301 R187781 R187948 E1702 1.12854252202688 Male
-0.0752529876983095 -0.325902878668268 R046183 R187524 E1402 -1.46566405276007 Fem
0.0761673617894172 -0.143684489691738 R187772 R187961 E1302 1.38796317950558 UNK
-0.0752529876983095 0.398332945155679 R187192 R187579 E1202 -0.427981422845288 Fem
-0.83235473513696 0.0111595796655786 R187173 R187166 E1102 -0.427981422845288 Male
1.13610980820353 -0.768711241560205 R187872 R186907 E1002 1.90680449446297 Male
-0.0752529876983095 -0.471866088745498 R187501 R187582 E902 -0.168560765366593 Fem
1.13610980820353 -0.483074048462252 R187765 R187999 E802 1.38796317950558 Male
0.0761673617894172 -0.742763663367306 R187183 R187588 E702 -0.427981422845288 Fem
-0.5295140361615 0.467081060570667 R187475 R187945 E302 0.350280549590798 Fem
-0.226673337186042 0.0397843246802085 R187654 R187951 F2502 0.609701207069493 Male
1.59037085666672 0.344784360106654 R187161 R187155 F2402 -0.427981422845288 Male
1.13610980820353 -0.580149994944943 R187140 R187559 F2102 -0.687402080323984 Fem
0.379008060764881 0.40922269191002 R187152 R187557 F1902 -0.687402080323984 Male
1.89321155564218 -1.15670265187402 R187035 R187030 F1702 -0.946822737802679 Male
0.530428410252608 0.647996478235244 R187892 R187964 F1502 1.64738383698428 Male
-0.983775084624691 -0.615067650346868 R187131 R187575 F1102 -0.427981422845288 Fem
-0.0752529876983095 0.2795357303265 R187118 R187592 F902 -0.427981422845288 Fem
0.0761673617894172 0.689105425110475 R187645 R187941 F202 0.609701207069493 Male
-1.43803613308788 -0.426788744698772 R187466 R187931 G2202 0.350280549590798 Fem
-0.0752529876983095 -0.938902717829682 R187109 R187573 G1902 -0.427981422845288 Male
-1.28661578360015 1.21891779095473 R187459 R187916 G1602 0.0908598921121026 Fem
0.530428410252608 -0.694478887964522 R187451 R187925 G1302 0.350280549590798 Fem
0.227587711277149 1.35981770168734 R187442 R187955 G1202 0.350280549590798 UNK
1.74179120615445 -0.480082195015048 R187429 R187914 G602 0.350280549590798 Male
-0.226673337186042 -0.379366843615179 R187618 R187926 G402 0.350280549590798 Fem
-0.680934385649233 -0.0184012134584881 R187095 R187086 G102 -0.687402080323984 Fem
1.13610980820353 0.324811850397229 R187018 R187515 H3602 -1.20624339528137 Fem
-0.0752529876983095 -0.262042545289166 R187329 R187553 H3202 -0.168560765366593 Fem
-0.378093686673768 -1.50499012921812 R187993 R186917 H2502 2.42564580942036 Male
0.0761673617894172 -1.80826252434374 R187744 R187957 H1802 1.12854252202688 Male
-2.49797857950199 -0.78607989372905 R187314 Fem20 H1302 -0.168560765366593 Fem
-0.5295140361615 -0.886233593772774 R187309 K983388 H1102 -0.168560765366593 Male
-0.226673337186042 -0.326005886675691 R187733 R186903 H702 1.64738383698428 UNK
0.379008060764881 1.50731070118693 R187079 R187535 H502 -0.687402080323984 Male
0.227587711277149 -1.48246889296335 R187908 R186911 H302 1.90680449446297 Fem
-0.0752529876983095 1.6728351956754 R187005 R187001 H102 -0.946822737802679 Fem
-0.226673337186042 0.495080014679096 R187389 R187566 A102 -0.427981422845288 Male
0.379008060764881 1.75957233789368 R187370 R187539 A302 -0.427981422845288 Male
-0.983775084624691 0.022104353359474 R187911 R187343 A502 -0.168560765366593 Male
-1.58945648257561 -0.601034055213264 R187338 R187562 A602 -0.427981422845288 Fem
-0.983775084624691 -1.83709796014986 R187360 R187563 A1002 -0.427981422845288 Fem
1.13610980820353 -0.530779661380141 R187812 R186910 A1202 2.16622515194167 Male
0.530428410252608 0.0305343647136986 R046168 R187528 A1302 -1.46566405276007 Male
-0.0752529876983095 0.176331040985807 R187497 R187598 A1602 0.0908598921121026 UNK
-2.19513788052653 -0.82186736041324 R187067 R187527 A1802 -1.46566405276007 Fem
-0.226673337186042 0.0882515103474388 R187805 Fem2 A18B02 1.64738383698428 Male
0.9846894587158 -0.95530524785193 R046146 P322402 A2202 -1.46566405276007 Male
-1.13519543411242 -0.159578534027388 R187604 R187569 A22B02 -0.168560765366593 Male
0.0761673617894172 1.17757609392669 R187379 R187568 A2302 -0.427981422845288 Fem
-1.28661578360015 2.05658115558942 R046157 R187518 A2602 -1.46566405276007 Fem
1.13610980820353 -0.713906020027929 R187356 R187537 A2702 -0.427981422845288 Male
-0.226673337186042 -1.29308841667403 R187221 R187552 C2602 -0.687402080323984 Fem
0.0761673617894172 1.54315267474601 R187415 R187595 C2402 -0.168560765366593 Male
0.227587711277149 -0.522258281716952 R187404 R187594 C2302 0.350280549590798 Fem
1.74179120615445 -0.13333082389351 R046112 R187517 C2202 -1.98450536771746 Male
0.68184875974034 0.0573431611927013 R187509 R187400 C1902 -0.427981422845288 Male
-1.13519543411242 2.12127784267321 R187022 R187531 C1302 -0.946822737802679 Fem
-0.453803861417634 0.427807091783484 R046190 R046108 C402 -1.72508471023877 UNK
-1.13519543411242 -0.32562857012212 R187727 R187936 C202 0.609701207069493 Male
0.530428410252608 -1.23778737013744 R187209 R187399 B2502 -0.687402080323984 Fem
0.9846894587158 2.02460461597853 R187058 R187521 B2202 -0.946822737802679 Male
-0.83235473513696 1.17739809287446 R187722 R187940 B2102 0.609701207069493 Fem
0.68184875974034 0.157474653570129 R187830 R186908 B1702 1.90680449446297 Fem
0.227587711277149 -0.420927631085667 R187820 R187824 B1602 1.90680449446297 Fem
0.530428410252608 0.90588727210226 R187797 R187953 B1302 1.12854252202688 Fem
0.379008060764881 -0.638333513393852 R187702 R187947 B1202 0.869121864548189 Fem
-2.80081927847745 -0.79759445599759 R187850 R186912 B1102 2.16622515194167 UNK
0.0761673617894172 0.330727567558065 R187244 Fem3 B1002 -0.427981422845288 Fem
0.227587711277149 0.463089919165893 R187693 R187958 B902 1.12854252202688 Fem
0.68184875974034 1.2758713724118 R187485 R187590 B502 0.0908598921121026 Male
0.0761673617894172 -1.08213267750686 R187231 R187239 B202 -0.168560765366593 Fem
-1.58945648257561 0.565907707950987 R187689 R187944 D1302 0.869121864548189 UNK
-1.74087683206334 0.157674527175193 R187281 R187548 D1202 -0.168560765366593 Male
-0.5295140361615 -1.51082002693845 R187790 R187963 D1102 1.64738383698428 UNK
0.9846894587158 0.130222346136329 R187257 R187546 D1002 -0.427981422845288 Male
-0.226673337186042 -1.30722285329468 R187262 R187545 D902 -0.427981422845288 UNK
0.227587711277149 0.703125832326625 R187275 R187547 D802 -0.168560765366593 Fem
0.530428410252608 0.9832373084118 R187050 R187540 D602 -1.20624339528137 Male
-0.226673337186042 0.689851616707198 R187675 R187927 D402 0.609701207069493 Fem
-1.28661578360015 1.80210892502601 R187664 R187932 D202 0.350280549590798 Fem
0.530428410252608 2.21472343232515 R046173 R187516 D102 -1.46566405276007 Male
-3.10365997745291 0.264237001505074 R187560 R187523 E2002 -0.946822737802679 Fem
-1.28661578360015 -0.665138995082495 R187780 R187948 E1702 1.12854252202688 Fem
0.227587711277149 -0.694558070586198 R187197 R187577 E1602 -0.427981422845288 Male
0.833269109228067 1.60012105828637 R046182 R187524 E1402 -1.46566405276007 Male
0.227587711277149 -0.330867338808668 R187770 R187961 E1302 1.38796317950558 Fem
0.379008060764881 -1.94025754778269 R187193 R187579 E1202 -0.427981422845288 Male
-1.28661578360015 -0.0558779611260379 R187170 R187166 E1102 -0.427981422845288 Fem
1.13610980820353 0.259546468018857 R187296 R187582 E902 -0.168560765366593 Male
0.0761673617894172 0.329581884664158 R187762 R187999 E802 1.38796317950558 UNK
0.0761673617894172 -0.164665246505202 R187182 R187588 E702 -0.427981422845288 Fem
0.68184875974034 0.505403696552208 R187474 R187945 E302 0.350280549590798 Male
-1.28661578360015 0.0956853228571858 R187884 R188000 F2702 1.12854252202688 Male
0.530428410252608 -0.238020666053841 R187653 R187951 F2502 0.609701207069493 Male
0.0761673617894172 -1.01510271277818 R187159 R187155 F2402 -0.427981422845288 UNK
0.530428410252608 0.400116312019912 R187138 R187559 F2102 -0.687402080323984 Fem
-2.49797857950199 0.783487038485744 R187149 R187557 F1902 -0.687402080323984 Male
0.9846894587158 0.230749598410144 R187034 R187030 F1702 -0.946822737802679 Male
1.74179120615445 0.429396558474999 R187887 R187964 F1502 1.64738383698428 Male
0.9846894587158 0.128631822887257 R187130 R187575 F1102 -0.427981422845288 Male
1.13610980820353 -0.610927949955043 R187119 R187592 F902 -0.427981422845288 Male
0.227587711277149 2.16139215050893 R187643 R187941 F202 0.609701207069493 Male
-0.0752529876983095 1.05862672421295 R187901 R187902 F102 2.16622515194167 Fem
0.227587711277149 1.27347098605702 R187464 R187931 G2202 0.350280549590798 Male
-0.680934385649233 -0.838019342052539 R187107 R187573 G1902 -0.427981422845288 Fem
-1.13519543411242 -0.884641569567542 R187751 R186902 G1802 1.38796317950558 Fem
-2.0437175310388 0.424400759029089 R187455 R187916 G1602 0.0908598921121026 Fem
0.0761673617894172 1.02142374954311 R187449 R187925 G1302 0.350280549590798 Fem
1.13610980820353 -1.23930445060842 R187439 R187955 G1202 0.350280549590798 Male
1.13610980820353 -0.328989536479809 R187428 R187914 G602 0.350280549590798 Fem
0.530428410252608 0.54820708459408 R187093 R187086 G102 -0.687402080323984 Male
0.379008060764881 -0.739352454717296 R187015 R187515 H3602 -1.20624339528137 Male
0.0761673617894172 -0.581278640610785 R187328 R187553 H3202 -0.168560765366593 Male
-0.0752529876983095 0.841890702208107 R187613 R187920 H3002 0.609701207069493 Male
-0.83235473513696 -0.205928367018921 R046198 R187512 H2802 -1.46566405276007 Fem
0.227587711277149 0.797243252787504 R187992 R186917 H2502 2.42564580942036 Fem
0.530428410252608 2.03934145465371 R187742 R187957 H1802 1.12854252202688 Fem
0.530428410252608 1.05985369442406 R187313 Fem20 H1302 -0.168560765366593 Male
0.227587711277149 -0.39698316650465 R187308 K983388 H1102 -0.168560765366593 Male
0.379008060764881 -0.349604311154658 R187077 R187535 H502 -0.687402080323984 Male
1.43895050717899 -0.315015236809846 R187907 R186911 H302 1.90680449446297 Male
-0.5295140361615 -0.63027350891332 R187004 R187001 H102 -0.946822737802679 Fem
-0.0752529876983095 -0.41177789611209 R187386 R187566 A102 -0.427981422845288 Male
0.0761673617894172 -0.753780970490543 R187369 R187539 A302 -0.427981422845288 Fem
-0.680934385649233 1.87617373885505 R187346 R187343 A502 -0.168560765366593 Male
-0.226673337186042 0.633852283197651 R187335 R187562 A602 -0.427981422845288 Male
0.379008060764881 -0.396317431366846 R187358 R187563 A1002 -0.427981422845288 Male
-0.83235473513696 -1.45019618178545 R187811 R186910 A1202 2.16622515194167 Fem
-0.983775084624691 1.27563659421738 R046166 R187528 A1302 -1.46566405276007 Fem
0.530428410252608 0.280578919061914 R187495 R187598 A1602 0.0908598921121026 Male
-0.378093686673768 0.536546874860227 R187065 R187527 A1802 -1.46566405276007 Fem
0.379008060764881 0.533343188099846 R187802 Fem2 A18B02 1.64738383698428 Male
-0.0752529876983095 -0.239687629716764 R046144 P322402 A2202 -1.46566405276007 Fem
-2.19513788052653 0.846027125767964 R187603 R187569 A22B02 -0.168560765366593 Fem
0.379008060764881 0.0731676381243108 R187377 R187568 A2302 -0.427981422845288 Fem
1.74179120615445 0.867725329896303 R046151 R187518 A2602 -1.46566405276007 Male
0.0761673617894172 0.357688093114346 R187354 R187537 A2702 -0.427981422845288 Male
0.68184875974034 -1.54900929546592 R187219 R187552 C2602 -0.687402080323984 Fem
-1.28661578360015 -0.475172050722724 R187413 R187595 C2402 -0.168560765366593 Fem
0.0761673617894172 -0.270239286403852 R187402 R187594 C2302 0.350280549590798 Fem
0.833269109228067 -1.69410013318979 R046111 R187517 C2202 -1.98450536771746 Male
1.43895050717899 -0.921472024089677 R187508 R187400 C1902 -0.427981422845288 Male
0.227587711277149 1.60697335525277 R187026 R187531 C1302 -0.946822737802679 Fem
0.379008060764881 0.302563331466595 R046121 R187398 C602 -1.98450536771746 Male
-0.680934385649233 -0.642773842033002 R046189 R046108 C402 -1.72508471023877 Fem
-0.0752529876983095 -0.248244678055788 R187728 R187936 C202 0.609701207069493 Fem
-1.28661578360015 1.64403370989436 R187207 R187399 B2502 -0.687402080323984 Fem
1.59037085666672 -0.214090894057192 R187056 R187521 B2202 -0.946822737802679 Male
0.0761673617894172 -1.0108783609323 R187720 R187940 B2102 0.609701207069493 Fem
0.68184875974034 0.149888761541214 R187705 R187937 B1902 0.609701207069493 Fem
0.379008060764881 1.00227315964463 R187829 R186908 B1702 1.90680449446297 Fem
-0.378093686673768 -0.227635458545794 R187818 R187824 B1602 1.90680449446297 Male
1.74179120615445 -2.17495579096209 R187836 R187000 B1402 1.38796317950558 Male
1.59037085666672 0.912432410110272 R187793 R187953 B1302 1.12854252202688 Male
-0.378093686673768 0.600249313542262 R187701 R187947 B1202 0.869121864548189 Fem
-2.80081927847745 -0.495262319594021 R187848 R186912 B1102 2.16622515194167 Fem
-0.83235473513696 1.08099571742399 R187242 Fem3 B1002 -0.427981422845288 Fem
0.227587711277149 -0.783472297589713 R187690 R187958 B902 1.12854252202688 Male
1.43895050717899 0.101429373838315 R187484 R187590 B502 0.0908598921121026 Male
-0.0752529876983095 0.595840590143909 R187230 R187239 B202 -0.168560765366593 Fem
-1.28661578360015 -1.22239608939801 R187687 R187944 D1302 0.869121864548189 Male
0.227587711277149 -0.446586148079482 R187278 R187548 D1202 -0.168560765366593 Male
0.0761673617894172 -0.465509985759396 R187256 R187546 D1002 -0.427981422845288 Fem
0.379008060764881 0.245371619290895 R187260 R187545 D902 -0.427981422845288 Fem
0.0761673617894172 -0.840097236635805 R187274 R187547 D802 -0.168560765366593 Fem
-1.13519543411242 -0.71047489030886 R187049 R187540 D602 -1.20624339528137 Male
1.89321155564218 0.622051751312171 R187673 R187927 D402 0.609701207069493 Male
